Date,Close,Change,Change (%),Open,High,Low,Volume
Feb 24 2018,9665.1,-504.9,-4.96%,10143.84,10608.7,9350.3,"164,270.00"
Feb 25 2018,9567.93,-97.17,-1.01%,9663.1,10199.99,9285.0,"115,748.00"
Feb 26 2018,10315.0,747.07,7.81%,9577.4,10439.0,9320.1,"139,409.00"
Feb 27 2018,10619.0,304.0,2.95%,10328.0,10874.37,10121.0,"134,644.00"
Feb 28 2018,10312.0,-307.0,-2.89%,10567.0,11070.0,10261.0,"146,088.00"
Mar 01 2018,10892.19,580.19,5.63%,10313.0,11018.0,10210.0,"172,528.00"
Mar 02 2018,10892.19,0.0,0.00%,10892.19,10892.19,10892.19,0.00
Mar 03 2018,11419.06,526.87,4.84%,11031.25,11523.0,11002.75,"230,312.00"
Mar 04 2018,11528.1,109.04,0.95%,11484.54,11679.99,11092.12,"250,852.00"
Mar 05 2018,11527.88,-0.22,0.00%,11510.0,11684.67,11412.7,"96,985.00"
Mar 06 2018,10709.0,-818.88,-7.10%,11391.0,11411.0,10567.0,"145,487.00"
Mar 07 2018,9896.6,-812.4,-7.59%,10777.75,11292.0,9400.0,"214,378.00"
Mar 08 2018,9303.7,-592.9,-5.99%,9890.0,10112.0,9025.0,"181,353.00"
Mar 09 2018,9220.0,-83.7,-0.90%,9392.7,9880.0,8342.0,"250,528.00"
Mar 10 2018,8756.9,-463.1,-5.02%,9219.0,9506.4,8670.9,"172,539.00"
Mar 11 2018,9510.0,753.1,8.60%,8766.2,9729.0,8428.0,"175,173.00"
Mar 12 2018,9115.8,-394.2,-4.15%,9600.95,9900.0,8770.0,"183,252.00"
Mar 13 2018,9177.71,61.91,0.68%,9597.4,9597.4,8822.0,"160,173.00"
Mar 14 2018,8184.8,-992.91,-10.82%,9232.32,9439.6,7916.0,"207,768.00"
Mar 15 2018,8254.2,69.4,0.85%,8175.9,8870.0,7665.1,"211,678.00"
Mar 16 2018,8288.2,34.0,0.41%,8262.0,8604.5,7902.0,"163,355.00"
Mar 17 2018,8288.2,0.0,0.00%,8288.2,8288.2,8288.2,0.00
Mar 18 2018,8207.3,-80.9,-0.98%,7829.4,8300.0,7240.0,"222,317.00"
Mar 19 2018,8594.0,386.7,4.71%,8391.99,8717.0,8085.7,"210,265.00"
Mar 20 2018,8899.6,305.6,3.56%,8590.0,9040.0,8305.1,"180,279.00"
Mar 21 2018,8900.1,0.5,0.01%,8909.04,9196.94,8752.0,"150,298.00"
Mar 22 2018,8705.7,-194.4,-2.18%,8900.0,9096.97,8450.0,"174,420.00"
Mar 23 2018,8905.0,199.3,2.29%,8715.09,8917.8,8271.1,"154,693.00"
Mar 24 2018,8905.0,0.0,0.00%,8905.0,8905.0,8905.0,0.00
Mar 25 2018,8444.2,-460.8,-5.17%,8520.0,8669.85,8371.0,"113,486.00"
Mar 26 2018,8127.8,-316.4,-3.75%,8451.0,8514.89,7835.9,"188,907.00"
Mar 27 2018,7784.5,-343.3,-4.22%,8144.8,8210.0,7716.6,"169,748.00"
Mar 28 2018,7943.9,159.4,2.05%,7789.0,8120.2,7702.1,"190,596.00"
Mar 28 2018,7943.9,159.4,2.05%,7789.0,8120.2,7702.1,"190,596.00"
Mar 29 2018,7943.9,0.0,0.00%,7943.9,7943.9,7943.9,0.00
Mar 30 2018,6840.4,-1103.5,-13.89%,7091.5,7414.96,6533.0,"382,742.00"
Mar 31 2018,6924.6,84.2,1.23%,6840.4,7222.0,6780.06,"263,123.00"
Apr 01 2018,6808.3,-116.3,-1.68%,6925.4,7043.99,6425.1,"309,310.00"
Apr 02 2018,7053.0,244.7,3.59%,6849.76,7132.0,6769.4,"249,165.00"
Apr 03 2018,7404.6,351.6,4.99%,7055.3,7509.7,7019.9,"252,118.00"
Apr 04 2018,6758.8,-645.8,-8.72%,7415.53,7540.0,6725.0,"284,163.00"
Apr 05 2018,6760.1,1.3,0.02%,6836.08,7007.35,6564.9,"214,783.00"
Apr 06 2018,6612.5,-147.6,-2.18%,6770.8,6853.84,6500.2,"199,563.00"
Apr 07 2018,6890.5,278.0,4.20%,6610.3,7080.0,6595.01,"233,503.00"
Apr 08 2018,7024.0,133.5,1.94%,6886.6,7110.0,6885.28,"190,401.00"
Apr 09 2018,6762.3,-261.7,-3.73%,7024.0,7189.0,6611.0,"278,314.00"
Apr 10 2018,6840.1,77.8,1.15%,6962.9,7023.7,6656.35,"179,823.00"
Apr 11 2018,6943.5,103.4,1.51%,6838.0,7017.4,6791.19,"176,855.00"
Apr 12 2018,7912.9,969.4,13.96%,6944.0,8087.0,6753.0,"294,941.00"
Apr 13 2018,7878.9,-34.0,-0.43%,7915.0,8240.0,7739.1,"244,973.00"
Apr 14 2018,8004.99,126.09,1.60%,7884.8,8186.0,7810.0,"145,924.00"
Apr 15 2018,8353.1,348.11,4.35%,8003.3,8458.8,7980.07,"158,877.00"
Apr 16 2018,8056.1,-297.0,-3.56%,8359.39,8419.0,7900.3,"213,434.00"
Apr 17 2018,7888.0,-168.1,-2.09%,8048.17,8173.7,7825.4,"181,391.00"
Apr 18 2018,8165.7,277.7,3.52%,7939.23,8237.2,7868.0,"152,847.00"
Apr 19 2018,8273.0,107.3,1.31%,8176.9,8296.8,8032.2,"164,827.00"
Apr 20 2018,8869.0,596.0,7.20%,8273.8,8937.5,8219.0,"212,065.00"
Apr 21 2018,8917.39,48.39,0.55%,8865.5,9069.0,8565.0,"183,698.00"
Apr 22 2018,8800.0,-117.39,-1.32%,8887.73,9048.2,8751.09,"162,572.00"
Apr 23 2018,8943.53,143.53,1.63%,8791.5,9019.1,8745.0,"174,590.00"
Apr 24 2018,9663.9,720.37,8.05%,8940.5,9745.0,8862.0,"232,274.00"
Apr 25 2018,8850.0,-813.9,-8.42%,9644.8,9759.82,8730.0,"339,889.00"
Apr 26 2018,9292.1,442.1,5.00%,8853.3,9308.0,8651.62,"213,831.00"
Apr 27 2018,8921.94,-370.16,-3.98%,9279.9,9395.0,8889.0,"183,575.00"
Apr 28 2018,9339.6,417.66,4.68%,8922.55,9500.0,8750.0,"213,091.00"
Apr 29 2018,9411.0,71.4,0.76%,9340.3,9565.1,9163.74,"192,265.00"
Apr 30 2018,9240.01,-170.99,-1.82%,9399.0,9458.64,9124.99,"169,054.00"
May 01 2018,9077.01,-163.0,-1.76%,9236.8,9291.05,8800.49,"190,351.00"
May 02 2018,9249.5,172.49,1.90%,9071.8,9277.0,8970.2,"172,507.00"
May 03 2018,9784.82,535.32,5.79%,9224.71,9836.5,9128.76,"206,703.00"
May 04 2018,9708.99,-75.83,-0.78%,9756.8,9805.44,9488.9,"150,689.00"
May 05 2018,9860.0,151.01,1.56%,9696.7,9997.0,9482.2,"189,770.00"
May 06 2018,9663.51,-196.49,-1.99%,9861.2,9988.89,9445.0,"185,538.00"
May 07 2018,9375.44,-288.07,-2.98%,9963.08,9963.08,9200.0,"196,317.00"
May 08 2018,9182.42,-193.02,-2.06%,9357.2,9469.99,9066.66,"193,978.00"
May 09 2018,9314.85,132.43,1.44%,9184.7,9385.0,8975.62,"182,515.00"
May 10 2018,9007.0,-307.85,-3.30%,9319.2,9395.12,8970.0,"158,630.00"
May 11 2018,8392.4,-614.6,-6.82%,9009.9,9033.11,8333.8,"203,590.00"
May 12 2018,8451.88,59.48,0.71%,8413.98,8655.0,8123.9,"201,759.00"
May 13 2018,8678.91,227.02,2.69%,8467.2,8749.96,8260.0,"188,277.00"
May 14 2018,8666.0,-12.91,-0.15%,8683.6,8877.14,8277.0,"221,019.00"
May 15 2018,8454.75,-211.25,-2.44%,9153.65,9153.65,8412.07,"195,012.00"
May 16 2018,8335.45,-119.3,-1.41%,8481.6,8484.9,8087.0,"187,544.00"
May 17 2018,8060.89,-274.56,-3.29%,8639.7,8639.7,8000.0,"181,238.00"
May 18 2018,8230.88,169.99,2.11%,8058.1,8276.0,7918.09,"173,123.00"
May 19 2018,8253.0,22.12,0.27%,8255.36,8388.28,8134.28,"138,385.00"
May 20 2018,8531.84,278.84,3.38%,8216.2,8604.74,8153.06,"134,104.00"
May 21 2018,8375.36,-156.48,-1.83%,8524.2,8583.1,8305.0,"182,866.00"
May 22 2018,7988.73,-386.63,-4.62%,8393.4,8399.01,7988.73,"174,125.00"
May 23 2018,7501.32,-487.41,-6.10%,7985.46,8096.09,7402.7,"247,346.00"
May 24 2018,7572.34,71.02,0.95%,7509.99,7720.0,7255.81,"237,609.00"
May 25 2018,7465.75,-106.6,-1.41%,7576.7,7645.9,7312.53,"168,437.00"
May 26 2018,7335.78,-129.96,-1.74%,7456.3,7780.0,7303.09,"148,568.00"
May 27 2018,7353.21,17.43,0.24%,7335.99,7399.0,7140.01,"137,956.00"
May 27 2018,7353.21,17.43,0.24%,7335.99,7399.0,7140.01,"137,956.00"
May 28 2018,7106.41,-246.8,-3.36%,7349.77,7441.47,7058.0,"182,385.00"
May 29 2018,7454.01,347.6,4.89%,7104.0,7540.0,7032.95,"193,996.00"
May 30 2018,7378.77,-75.24,-1.01%,7509.34,7560.0,7260.5,"145,533.00"
May 31 2018,7490.08,111.31,1.51%,7375.1,7699.0,7327.51,"105,599.00"
Jun 01 2018,7522.89,32.81,0.44%,7486.11,7608.55,7355.54,"75,986.00"
Jun 02 2018,7640.03,117.14,1.56%,7525.7,7697.33,7450.0,"90,570.00"
Jun 03 2018,7715.0,74.97,0.98%,7638.1,7774.02,7560.0,"88,299.00"
Jun 04 2018,7491.59,-223.41,-2.90%,7706.37,7764.0,7446.5,"79,818.00"
Jun 05 2018,7624.43,132.84,1.77%,7490.3,7679.49,7359.17,"97,823.00"
Jun 06 2018,7659.08,34.65,0.45%,7618.99,7699.0,7467.05,"71,138.00"
Jun 07 2018,7687.27,28.19,0.37%,7669.13,7765.0,7579.7,"84,327.00"
Jun 08 2018,7613.29,-73.98,-0.96%,7685.7,7715.41,7541.01,"83,039.00"
Jun 09 2018,7492.48,-120.81,-1.59%,7636.0,7688.88,7460.0,"65,464.00"
Jun 10 2018,6750.0,-742.48,-9.91%,7492.9,7496.41,6618.9,"199,687.00"
Jun 11 2018,6872.73,122.73,1.82%,6787.06,6908.89,6625.55,"133,814.00"
Jun 12 2018,6542.62,-330.12,-4.80%,6921.73,6990.9,6450.0,"139,285.00"
Jun 13 2018,6295.79,-246.83,-3.77%,6559.14,6624.93,6118.68,"186,134.00"
Jun 14 2018,6629.08,333.29,5.29%,6295.0,6720.0,6265.01,"158,909.00"
Jun 15 2018,6387.65,-241.43,-3.64%,6641.9,6720.54,6363.65,"114,884.00"
Jun 16 2018,6488.63,100.98,1.58%,6386.2,6614.77,6331.81,"85,226.00"
Jun 17 2018,6435.3,-53.33,-0.82%,6490.0,6588.34,6425.0,"76,110.00"
Jun 18 2018,6708.22,272.92,4.24%,6417.0,6794.38,6370.77,"114,319.00"
Jun 19 2018,6746.61,38.39,0.57%,6693.0,6834.97,6660.68,"96,657.00"
Jun 20 2018,6758.35,11.74,0.17%,6732.5,6806.1,6551.81,"99,192.00"
Jun 21 2018,6718.99,-39.36,-0.58%,6760.3,6797.13,6672.57,"80,981.00"
Jun 22 2018,6042.6,-676.39,-10.07%,6720.55,6732.52,5910.8,"204,878.00"
Jun 23 2018,6151.0,108.4,1.79%,6041.1,6258.68,6008.48,"98,750.00"
Jun 24 2018,6138.99,-12.01,-0.20%,6225.68,6372.94,5750.0,"174,086.00"
Jun 25 2018,6245.81,106.82,1.74%,6146.1,6334.58,6078.86,"102,875.00"
Jun 26 2018,6076.32,-169.49,-2.71%,6250.7,6350.62,6014.25,"106,264.00"
Jun 27 2018,6138.61,62.28,1.03%,6066.2,6181.99,5995.43,"89,640.00"
Jun 28 2018,5872.0,-266.61,-4.34%,6133.09,6171.68,5829.3,"123,209.00"
Jun 29 2018,6208.1,336.1,5.72%,5850.0,6300.0,5794.3,"155,279.00"
Jun 30 2018,6389.99,181.89,2.93%,6208.1,6545.5,6186.03,"136,508.00"
Jul 01 2018,6353.02,-36.97,-0.58%,6391.4,6441.06,6260.0,"98,303.00"
Jul 02 2018,6614.4,261.38,4.11%,6349.1,6685.0,6271.62,"144,320.00"
Jul 03 2018,6504.32,-110.08,-1.66%,6601.26,6686.37,6463.01,"121,232.00"
Jul 04 2018,6587.65,83.33,1.28%,6527.34,6799.99,6414.1,"115,937.00"
Jul 05 2018,6537.19,-50.46,-0.77%,6575.67,6712.0,6453.33,"126,156.00"
Jul 06 2018,6606.45,69.26,1.06%,6531.4,6655.66,6425.0,"103,067.00"
Jul 07 2018,6759.64,153.19,2.32%,6624.0,6830.0,6511.0,"86,266.00"
Jul 08 2018,6706.0,-53.64,-0.79%,6762.8,6801.9,6678.67,"84,995.00"
Jul 09 2018,6644.7,-61.3,-0.91%,6704.1,6801.04,6618.0,"96,009.00"
Jul 10 2018,6295.57,-349.13,-5.25%,6660.1,6676.36,6263.0,"136,764.00"
Jul 11 2018,6375.21,79.64,1.27%,6302.9,6400.0,6280.0,"115,803.00"
Jul 12 2018,6234.26,-140.95,-2.21%,6368.99,6430.2,6075.44,"136,268.00"
Jul 13 2018,6221.33,-12.93,-0.21%,6240.64,6350.0,6123.94,"112,221.00"
Jul 14 2018,6250.94,29.61,0.48%,6210.11,6327.58,6180.92,"79,816.00"
Jul 15 2018,6355.54,104.6,1.67%,6248.65,6396.91,6225.38,"93,572.00"
Jul 16 2018,6733.22,377.68,5.94%,6353.25,6747.3,6330.4,"145,876.00"
Jul 17 2018,7319.9,586.68,8.71%,6728.61,7483.9,6666.0,"83,605.00"
Jul 18 2018,7366.2,46.3,0.63%,7319.7,7588.0,7246.5,"76,311.00"
Jul 19 2018,7473.5,107.3,1.46%,7378.4,7560.0,7281.4,"49,029.00"
Jul 20 2018,7332.4,-141.1,-1.89%,7473.6,7685.2,7273.1,"59,798.00"
Jul 21 2018,7403.3,70.9,0.97%,7333.42,7459.0,7221.0,"27,381.00"
Jul 22 2018,7401.4,-1.9,-0.03%,7403.4,7575.0,7329.1,"35,367.00"
Jul 23 2018,7713.57,312.17,4.22%,7396.0,7820.0,7369.86,"80,235.00"
Jul 24 2018,8182.8,469.23,6.08%,7718.9,8363.0,7690.0,"92,764.00"
Jul 25 2018,8268.25,85.45,1.04%,8376.81,8488.1,8073.0,"64,962.00"
Jul 26 2018,7940.8,-327.45,-3.96%,8155.3,8323.1,7869.6,"59,571.00"
Jul 26 2018,7940.8,-327.45,-3.96%,8155.3,8323.1,7869.6,"59,571.00"
Jul 27 2018,8176.6,235.8,2.97%,7939.0,8291.0,7815.09,"61,534.00"
Jul 28 2018,8213.0,36.4,0.45%,8190.0,8240.5,8055.0,"26,512.00"
Jul 29 2018,8221.9,8.9,0.11%,8232.4,8313.3,8123.0,"25,480.00"
Jul 30 2018,8161.73,-60.17,-0.73%,8216.34,8295.0,7853.01,"30,860.00"
Jul 31 2018,7745.1,-416.63,-5.10%,8125.46,8184.07,7664.9,"72,931.00"
Aug 01 2018,7609.5,-135.6,-1.75%,7731.73,7756.1,7440.2,"51,850.00"
Aug 02 2018,7537.1,-72.4,-0.95%,7591.36,7707.42,7471.99,"22,331.00"
Aug 03 2018,7416.2,-120.9,-1.60%,7527.14,7531.4,7282.1,"60,219.00"
Aug 04 2018,7013.3,-402.9,-5.43%,7416.98,7492.2,6928.8,"55,121.00"
Aug 05 2018,7032.6,19.3,0.28%,7013.22,7090.0,6890.0,"38,477.00"
Aug 06 2018,6935.0,-97.6,-1.39%,7025.2,7153.6,6847.0,"42,017.00"
Aug 07 2018,6720.12,-214.88,-3.10%,6955.3,7159.68,6663.48,"51,092.00"
Aug 08 2018,6275.77,-444.35,-6.61%,6700.34,6725.41,6120.0,"78,414.00"
Aug 09 2018,6560.43,284.66,4.54%,6273.65,6633.21,6177.51,"52,001.00"
Aug 10 2018,6142.4,-418.03,-6.37%,6538.86,6633.21,5995.75,"62,139.00"
Aug 11 2018,6250.2,107.8,1.76%,6139.99,6584.05,5969.6,"51,219.00"
Aug 12 2018,6315.94,65.74,1.05%,6227.8,6499.5,6008.1,"17,695.00"
Aug 13 2018,6256.34,-59.6,-0.94%,6332.32,6548.3,6138.0,"49,761.00"
Aug 14 2018,6179.01,-77.33,-1.24%,6241.01,6789.8,5858.6,"80,108.00"
Aug 15 2018,6259.99,80.98,1.31%,6216.3,6647.5,6180.01,"80,447.00"
Aug 16 2018,6296.06,36.07,0.58%,6266.5,6477.57,6208.37,"38,855.00"
Aug 17 2018,6567.9,271.84,4.32%,6317.57,6592.7,6209.69,"38,615.00"
Aug 18 2018,6382.5,-185.4,-2.82%,6565.9,6619.79,6300.0,"16,949.00"
Aug 19 2018,6496.64,114.14,1.79%,6380.0,6550.3,6309.3,"30,294.00"
Aug 20 2018,6271.0,-225.64,-3.47%,6502.7,6525.0,6227.71,"42,532.00"
Aug 21 2018,6470.0,199.0,3.17%,6256.98,6526.2,6234.5,"35,426.00"
Aug 22 2018,6470.0,0.0,0.00%,6470.0,6470.0,6470.0,0.00
Aug 23 2018,6517.21,47.21,0.73%,6467.85,6906.81,6234.5,"92,100.00"
Aug 24 2018,6700.1,182.89,2.81%,6535.0,6728.6,6445.32,"34,198.00"
Aug 25 2018,6747.01,46.91,0.70%,6695.0,6800.0,6451.0,"21,424.00"
Aug 26 2018,6683.36,-63.65,-0.94%,6740.01,6790.0,6559.0,"12,637.00"
Aug 27 2018,6903.4,220.04,3.29%,6709.99,6940.8,6574.27,"40,957.00"
Aug 28 2018,7084.75,181.35,2.63%,6903.0,7128.0,6652.7,"52,565.00"
Aug 29 2018,7025.0,-59.75,-0.84%,7079.9,7139.0,6907.42,"34,220.00"
Aug 30 2018,6988.1,-36.9,-0.53%,7039.9,7139.0,6790.0,"37,777.00"
Aug 31 2018,7024.76,36.66,0.52%,6988.2,7090.46,6802.1,"31,596.00"
Sep 01 2018,7196.99,172.23,2.45%,7013.01,7300.18,7012.99,"31,301.00"
Sep 02 2018,7309.05,112.06,1.56%,7191.08,7416.9,7127.5,"48,380.00"
Sep 03 2018,7258.21,-50.84,-0.70%,7298.92,7360.0,7011.0,"33,310.00"
Sep 04 2018,7364.99,106.78,1.47%,7256.98,7415.4,7192.99,"35,578.00"
Sep 05 2018,6719.3,-645.69,-8.77%,7360.0,7404.0,6719.2,"71,439.00"
Sep 06 2018,6515.0,-204.3,-3.04%,6700.1,6731.3,6226.0,"80,846.00"
Sep 07 2018,6411.51,-103.49,-1.59%,6507.5,6549.0,6320.71,"34,227.00"
Sep 08 2018,6189.51,-222.0,-3.46%,6403.91,6475.5,6114.73,"33,722.00"
Sep 09 2018,6255.38,65.87,1.06%,6187.01,6460.0,6094.38,"31,220.00"
Sep 10 2018,6295.13,39.75,0.64%,6257.1,6375.13,6220.0,"33,408.00"
Sep 11 2018,6268.87,-26.26,-0.42%,6299.99,6410.9,6141.0,"35,735.00"
Sep 12 2018,6330.6,61.73,0.98%,6280.91,6405.0,6150.0,"32,932.00"
Sep 13 2018,6487.92,157.32,2.49%,6335.0,6595.9,6324.37,"39,189.00"
Sep 14 2018,6486.83,-1.09,-0.02%,6479.34,6629.5,6325.99,"32,911.00"
Sep 15 2018,6529.75,42.92,0.66%,6498.12,6580.0,6381.31,"19,817.00"
Sep 16 2018,6496.99,-32.76,-0.50%,6519.68,6524.84,6336.62,"18,736.00"
Sep 17 2018,6260.01,-236.98,-3.65%,6496.67,6557.0,6200.0,"31,465.00"
Sep 18 2018,6340.26,80.25,1.28%,6243.64,6390.0,6197.05,"32,029.00"
Sep 19 2018,6378.94,38.68,0.61%,6339.06,6574.0,6100.0,"35,747.00"
Sep 20 2018,6496.5,117.56,1.84%,6385.0,6557.0,6106.37,"31,572.00"
Sep 21 2018,6742.44,245.94,3.79%,6520.0,6790.39,6474.2,"52,805.00"
Sep 22 2018,6714.33,-28.11,-0.42%,6762.53,6840.9,6624.79,"34,236.00"
Sep 23 2018,6704.19,-10.14,-0.15%,6725.96,6831.99,6643.02,"26,283.00"
Sep 24 2018,6580.0,-124.19,-1.85%,6713.53,6729.96,6555.0,"36,627.00"
Sep 24 2018,6580.0,-124.19,-1.85%,6713.53,6729.96,6555.0,"36,627.00"
Sep 25 2018,6419.28,-160.72,-2.44%,6578.91,6716.16,6324.96,"44,383.00"
Sep 26 2018,6466.81,47.53,0.74%,6479.34,6629.5,6325.99,"55,016.00"
Sep 27 2018,6680.01,213.2,3.30%,6469.3,6745.0,6425.84,"35,317.00"
Sep 28 2018,6628.62,-51.39,-0.77%,6680.0,6826.3,6430.0,"44,169.00"
Sep 29 2018,6579.01,-49.61,-0.75%,6640.1,6640.11,6452.02,"23,259.00"
Sep 30 2018,6606.17,27.16,0.41%,6579.01,6662.8,6523.0,"23,179.00"
Oct 01 2018,6561.01,-45.16,-0.68%,6624.96,6660.0,6479.03,"28,244.00"
Oct 02 2018,6502.0,-59.01,-0.90%,6572.83,6644.7,6436.2,"27,679.00"
Oct 03 2018,6469.4,-32.6,-0.50%,6499.99,6591.37,6388.42,"31,940.00"
Oct 04 2018,6542.38,72.98,1.13%,6466.02,6648.8,6450.58,"28,253.00"
Oct 05 2018,6589.0,46.62,0.71%,6547.03,6741.44,6454.38,"29,417.00"
Oct 06 2018,6552.95,-36.05,-0.55%,6594.37,6648.2,6512.81,"21,698.00"
Oct 07 2018,6604.2,51.25,0.78%,6556.28,6640.4,6488.3,"16,548.00"
Oct 08 2018,6604.05,-0.15,0.00%,6603.45,6729.9,6534.4,"33,983.00"
Oct 09 2018,6589.48,-14.57,-0.22%,6605.0,6682.0,6545.63,"22,234.00"
Oct 10 2018,6529.64,-59.84,-0.91%,6588.11,6663.1,6387.91,"25,609.00"
Oct 11 2018,6270.5,-259.14,-3.97%,6525.01,6630.2,6026.09,"51,050.00"
Oct 12 2018,6190.26,-80.24,-1.28%,6247.44,6353.4,6050.0,"20,371.00"
Oct 13 2018,6196.01,5.75,0.09%,6188.01,6323.9,6111.97,"8,004.00"
Oct 14 2018,6180.06,-15.95,-0.26%,6197.3,6555.0,6151.0,"7,368.00"
Oct 15 2018,6455.39,275.33,4.46%,6187.26,6603.0,6149.28,"48,191.00"
Oct 16 2018,6458.94,3.55,0.05%,6437.47,6493.77,6384.26,"17,438.00"
Oct 17 2018,6441.99,-16.95,-0.26%,6458.68,6465.39,6406.98,"11,067.00"
Oct 18 2018,6400.0,-41.99,-0.65%,6443.7,6490.0,6350.0,"15,667.00"
Oct 19 2018,6382.99,-17.01,-0.27%,6395.97,6430.61,6342.01,"10,142.00"
Oct 20 2018,6409.86,26.87,0.42%,6382.99,6429.7,6359.8,"4,672.00"
Oct 21 2018,6416.34,6.48,0.10%,6411.0,6470.0,6399.2,"4,718.00"
Oct 22 2018,6408.89,-7.45,-0.12%,6417.62,6452.87,6377.77,"9,295.00"
Oct 23 2018,6393.8,-15.09,-0.24%,6407.45,6426.48,6350.0,"12,025.00"
Oct 24 2018,6412.01,18.21,0.28%,6395.14,6473.0,6360.0,"12,198.00"
Oct 25 2018,6402.59,-9.42,-0.15%,6412.89,6423.61,6356.0,"10,177.00"
Oct 26 2018,6403.8,1.21,0.02%,6392.59,6458.01,6365.15,"11,007.00"
Oct 27 2018,6409.12,5.32,0.08%,6407.06,6421.76,6381.25,"3,750.00"
Oct 28 2018,6403.46,-5.66,-0.09%,6409.2,6433.6,6380.01,"2,544.00"
Oct 29 2018,6263.21,-140.25,-2.19%,6403.63,6423.0,6201.0,"19,284.00"
Oct 30 2018,6273.52,10.31,0.16%,6268.25,6305.3,6238.94,"13,914.00"
Oct 31 2018,6304.57,31.05,0.49%,6268.27,6377.0,6199.25,"15,160.00"
Nov 01 2018,6342.94,38.37,0.61%,6392.59,6450.3,6283.54,"15,760.00"
Nov 02 2018,6350.01,7.07,0.11%,6344.95,6381.25,6328.33,"9,647.00"
Nov 03 2018,6332.36,-17.65,-0.28%,6349.33,6378.77,6303.14,"2,605.00"
Nov 04 2018,6414.32,81.96,1.29%,6331.17,6484.14,6310.57,"8,583.00"
Nov 05 2018,6402.21,-12.11,-0.19%,6410.0,6450.0,6372.0,"10,713.00"
Nov 06 2018,6439.97,37.76,0.59%,6402.55,6457.89,6370.31,"14,249.00"
Nov 07 2018,6500.72,60.75,0.94%,6448.31,6552.9,6387.82,"18,455.00"
Nov 08 2018,6408.0,-92.72,-1.43%,6504.28,6515.7,6356.0,"13,561.00"
Nov 09 2018,6331.46,-76.54,-1.19%,6406.24,6511.88,6310.32,"11,140.00"
Nov 10 2018,6351.6,20.14,0.32%,6333.7,6398.1,6316.7,"1,386.00"
Nov 11 2018,6352.43,0.83,0.01%,6350.03,6373.02,6269.46,"5,219.00"
Nov 12 2018,6322.0,-30.43,-0.48%,6379.52,6388.21,6305.95,"9,840.00"
Nov 13 2018,6269.64,-52.36,-0.83%,6327.86,6383.59,6244.35,"11,723.00"
Nov 14 2018,5555.47,-714.17,-11.39%,6262.81,6328.22,5280.93,"79,772.00"
Nov 15 2018,5558.77,3.3,0.06%,5583.0,5583.0,5199.8,"56,323.00"
Nov 16 2018,5510.18,-48.59,-0.87%,5576.0,5645.0,5200.81,"22,547.00"
Nov 17 2018,5500.02,-10.16,-0.18%,5512.28,5609.91,5391.28,"6,662.00"
Nov 18 2018,5555.31,55.29,1.01%,5503.92,5658.47,5452.63,"6,483.00"
Nov 19 2018,4789.69,-765.62,-13.78%,5559.69,5658.47,4670.05,"91,510.00"
Nov 20 2018,4312.1,-477.59,-9.97%,4780.23,4897.36,4035.0,"132,394.00"
Nov 21 2018,4568.28,256.18,5.94%,4348.55,4635.7,4239.01,"58,568.00"
Nov 22 2018,4307.49,-260.79,-5.71%,4558.36,4596.33,4070.0,"30,274.00"
Nov 23 2018,4295.68,-11.81,-0.27%,4261.57,4589.0,4061.02,"44,210.00"
Nov 23 2018,4295.68,-11.81,-0.27%,4261.57,4589.0,4061.02,"44,210.00"
Nov 24 2018,3825.92,-469.76,-10.94%,4300.0,4380.16,3638.48,"22,866.00"
Nov 25 2018,3966.57,140.65,3.68%,3777.34,4376.88,3445.0,"16,679.00"
Nov 26 2018,3702.01,-264.56,-6.67%,3967.1,4076.25,3517.6,"102,647.00"
Nov 27 2018,3769.41,67.4,1.82%,3716.98,3830.0,3548.76,"51,349.00"
Nov 28 2018,4233.75,464.34,12.32%,3784.5,4397.6,3770.8,"75,436.00"
Nov 29 2018,4228.99,-4.76,-0.11%,4184.17,4441.0,4106.0,"39,447.00"
Nov 30 2018,3970.73,-258.26,-6.11%,4244.9,4410.52,3856.9,"50,297.00"
Dec 01 2018,4153.49,182.76,4.60%,3973.36,4286.6,3901.8,"25,159.00"
Dec 02 2018,4080.0,-73.49,-1.77%,4148.01,4280.58,4025.1,"24,364.00"
Dec 03 2018,3835.01,-244.99,-6.00%,4090.0,4266.0,3732.6,"40,866.00"
Dec 04 2018,3890.23,55.22,1.44%,3833.47,4119.98,3728.7,"40,046.00"
Dec 05 2018,3698.07,-192.16,-4.94%,3901.84,4035.1,3653.0,"37,911.00"
Dec 06 2018,3428.49,-269.58,-7.29%,3716.83,3859.27,3421.0,"62,983.00"
Dec 07 2018,3368.25,-60.24,-1.76%,3442.1,3548.0,3212.0,"87,099.00"
Dec 08 2018,3414.05,45.8,1.36%,3382.01,3548.0,3212.0,"34,296.00"
Dec 09 2018,3545.0,130.95,3.84%,3382.18,3652.15,3359.9,"30,093.00"
Dec 10 2018,3428.32,-116.68,-3.29%,3533.27,3607.99,3348.7,"30,355.00"
Dec 11 2018,3346.0,-82.32,-2.40%,3397.8,3441.1,3292.65,"29,985.00"
Dec 12 2018,3421.16,75.16,2.25%,3334.05,3490.0,3323.6,"27,953.00"
Dec 13 2018,3260.7,-160.46,-4.69%,3428.35,3441.13,3218.9,"39,753.00"
Dec 14 2018,3187.53,-73.17,-2.24%,3264.66,3439.63,3134.0,"43,341.00"
